product_name,product_review,similarity_score
3 Fonteinen J & J Oude Geuze Blauw,"Aroma/Malty-light,
Appearance Head/Initial-small, Head/Color white,
Body/Hue-medium,
Initial Flavor-sour,
Finish Flavor-sour,
Palate/Body-light to medium
Palate/texture-watery
not good beer",0.1740776559556978
3 Fonteinen J & J Oude Geuze Blauw,"The pour is golden orange with a thick white head. The nose is lemons, orange funk, leather, straw, berry. The taste is high sweet, low bitter, nice and tart. The texture is crisp and clean, body is light and finish is long. 

---Rated via Beer Buddy for iPhone",0.0
3 Fonteinen J & J Oude Geuze Blauw,"Bottle (6-9-2003) at the DC Mini Tasting. Thanks Travlr! Hazy golden orange with off-white head. Aromas of funk, tart notes, light vinegar. Tastes of tart acidic notes, oak, wine, grapes, vinegar. Light body with a dry finish.",0.0
3 Fonteinen J & J Oude Geuze Blauw,"Huge thanks to Maltomeal for opening this as his 1000th...and sharing amongst friends. Pours a cloudy golden with nice white, frothy head. Nose is incredible....lemon, citrus, sour, grass and flowers.  Flavor is clean, crisp, sour and absolutely wonderful. Some oak in the ending, which is fantastic. What a great bottle to share.",0.29277002188455986
3 Fonteinen J & J Oude Geuze Blauw,"Another stonking wedding gift from Mes, well done sir. Murky orange with a lively white head. Sorry to be crude but the aroma screams ladies front bum at me. A very nice one I mean. Perfect balance of tartness and sourness with a fruity citrus sweetness. A pleasure to drink.",0.11111111111111109
3 Fonteinen J & J Oude Geuze Blauw,"Thx! to Travlr // for bringing this one so generously // this is a special one // 75 cl. bottle sampled @ RBBSG 2012 // 2003 Vintage (only one ever made) // neat bibble story retelling @ back of the bottle // deep apricot peach coloured, hazy as can be with basically no head // smell is musty, deeply earthly, filled with mushrooms, like a  mushroom cellar or cave, never been to one but this brings one to mind, soft moss, hay, barnyard, close to extreme for even me // taste is loaded with mushrooms, hay, barnyard, fields outside in the countryside, earthly, peaches, incredibly fruity, funky my man, not overtly lovely sour, blended soft lemons, touch of bitter even, wood // so smooth, drinkable, hazy with substantial body for style liquid art // this is like Tarkovsky, Dante, El Greco, Ozu, Coil, Paradise Lost, Current 93, Pieta,... // incredibly different from what I expected & Lente // aged must have worked miracles on an already incredible beer here",0.054312544659356844
3 Fonteinen J & J Oude Geuze Blauw,Shared by Ygtbsm94.  Thanks Brad.  Smells like a good geuze should.  Definately more mellow than I was expecting based on the aroma.  Very balanced sourness and acidity.  Rerate:  I enjoyed this one more than I did the last time.  Perhaps it was the serving temperature?,0.0
3 Fonteinen J & J Oude Geuze Blauw,"Hazy orange-yellow pour with a thin white head.  Woody grass aroma with lots of fruity sourness.  Very sour but incredibly nice and fruity citrus flavor.  Soft wood, grass, and funk.  Very bitter hop finish.",0.2144225069675589
3 Fonteinen J & J Oude Geuze Blauw,"Bottle, again shared by moejuck @ cbus X. Hazy orange pour with a short white head. Aroma of funk, sour fruits, light vinous notes and oak. Flavors of sour fruits, light vinous notes, oak. Medium/light body, sour/dry with a funky/sour/dry finish.",0.29329423004270655
3 Fonteinen J & J Oude Geuze Blauw,Soft acidity on the nose.  Very mild with hints of sweetness.  Pours slightly hazy gold with a dense white head.  Fruity acidity upfront with over-ripe fruit notes and slight acetic notes in the background.  Finishes very dry with a fruity tart end.  Awesome.,0.0
3 Fonteinen J & J Oude Geuze Blauw,"(3/8/08) Bottle at De Heeren van Liedekercke in Denderleeuw. Cloudy orange with a big white head. Aroma with a lot of barnyard, wood, citrus and maybe a bit of sweat. Flavor is very dry, really sour, with some lemon and grapefruit and towards the finish also some bitterness. Medium-bodied with a lot of carbonation (even a bit too much carbonation for my taste) and some astringency. A great Geuze.",0.17609018126512468
3 Fonteinen J & J Oude Geuze Blauw,"Bottle at De Heeren Van Liedekercke.  Fabulous beer, fabulous food and a fabulous setting.  It really couldn’t get any better to have this brew at the venue it was brewed for.  Full of dust in the nose.  Dry and fruity.  The dryness and mustiness continues in the flavor, making one of the better gueuzes on the planet.  Everything you could ask for.  This sets the benchmark for gueuze.  Fantastic.",0.0
3 Fonteinen J & J Oude Geuze Blauw,"bottle....did i just have a cable car and now we’re having a J&J blauw (sounds better as blou not blue!)!.  another thanks to drewbeerme for this one.....pours a slightly opaque orange brown with a hefty and considerable off-white head.....awesome nose of tart sour cherries, a nice assertive funky presence that really just blew me away.  i wish i could be more eloquent with my depiction of this but i just cannot be.....flavors of earthy funkiness with a much more withstanding and dominant sour tart sensation......i truly can’t get enough of this one.  fantastic!",0.22549380840084865
3 Fonteinen J & J Oude Geuze Blauw,"The bar in which I rate all gueuzes was set by this fantastic gueuze. I’ve never experienced a gueuze that had such a fascinating cider quality! 

This is the only whale gueuze that is worth searching for. You will not be disappointed.",0.0
3 Fonteinen J & J Oude Geuze Blauw,"Bottle @ Ulfborg Semi White Whales Tasting 2019. Clear golden body with a large white head. Funk, citric, apples, smooth, stonefruits. Lovely.",0.0
3 Fonteinen J & J Oude Geuze Blauw,"Bottle. Huge head with excellent duration. Color is hazy amber. Aroma and taste are malt, berries and lactose acid. Rerated @ fonefan tasting. Aroma and taste are brett, leather, stable, berries and malt. Nice and sour. Old rating 7/3/7/3/14. New rating. 9/3/10/4/19.",0.08804509063256236
3 Fonteinen J & J Oude Geuze Blauw,"Wow...what a surprise at the latest brew gathering.  Big hazy gold pour...big fluffh head.  Very bubbly look...big stanky nose, don’t get more horse-blankety than this one.  It’s been too long since I enjoyed that scent.   Big untamed smell, earthy, base notes.  Great sour fruitiness...oaky..yeasty...spicy..so much going on.  Great sourness toward the end.  Fizzy herbiness lingers to the end.  Great brew from a style that isn’t always at the top of my list.",0.13801311186847084
3 Fonteinen J & J Oude Geuze Blauw,"Had this bottle all to myself at de Heeren van Liedekercke. I nursed this one for quite a while. This was very drinkable, well-balanced. Tart and the funk matched well with some nice citrus notes.",0.1543033499620919
3 Fonteinen J & J Oude Geuze Blauw,"Aroma: citrus grape Appearance: golden Foam: white slightly E.taste: sweet slightly sour very Body: medium Finish: dry Effervescence: soft   
27/1-12 @f1 

24/6-16 
Tasted again and stood blessed",0.2182178902359923
3 Fonteinen J & J Oude Geuze Blauw,"750 ml bottle shared by ygtbsm94. Thanks Brad! Pours a hazy orange with beautiful white spongy head that leaves a lacing on the glass as thick as the head was once it settled down. Aroma is citrus sourness, straw, hay and brett barnyard funk. Flavor is amazingly complex: perfectly balanced sourness with notes of citrus (grapefruit, lemons) and mild wood. One of the best sours I’ve ever had - everything about this beer is appealing. The mouthfeel, balance of flavors, carbonation, finish, all make this an outstanding beer.

From note 1/23/10 (Geist Dark Lord Tasting).",0.1410691231717196
3 Fonteinen J & J Oude Geuze Blauw,"By far the better of the two J&J IMO.  Gold pour with a nice big head.  Loads of wet earth, brett, white grapes, citrus, and some woody tones too.  Flavor is tart, prickly, earthy, funky, fruity, and purely delicious.  Damn nice.",0.2144225069675589
3 Fonteinen J & J Oude Geuze Blauw,"Bottle, 75cl corked. A rather oily pour leaves a lightly unclear, headless beer in my glass. Doesn’t look impressive in any way, but rustic and sort of sexy anyway. Lightly dusty on the nose, with some vinegar hints, overall more intense than the Roze, especially on the funky side. More lemon, more barnyard, but without the rubbery touch from the female of the two. Intensely tart and dry on the palate, with lemony, funky flavors lasting for a good while. Even though there was a slightly unpleasant rubbery note in the Roze, I prefer that one. Both are certainly good beers, but I also think they’re overrated, probably due to the rare-factor. Really pleased to have tasted them though. 111229",0.0
3 Fonteinen J & J Oude Geuze Blauw,"(750ml bottle, 2003 vintage)  Pours a hazy golden body with a medium-sized foamy white head.  Strong aroma of barnyard, white grapes, lemon zest, grapefruit, vinegar, florals, subtle fish notes, light attic, and pineapple.  Flavor of white grapes, light apple, grapefruit peel, lemon, white pepper, and florals with a dry, lightly bitter finish.",0.0
3 Fonteinen J & J Oude Geuze Blauw,"(Bottle 75 cl) Courtesy of yespr. Pours a cloudy golden with a bubbly and lively, off-white head. Distinct, sour Brett nose. Medium body, dry as a bone with sour - albeit not Cantillon-sour - Brett and vinegar notes. Lightly earthy edge and again with an extremely dry and sour finish. Rather complex. 280907",0.4003203845127178
3 Fonteinen J & J Oude Geuze Blauw,"Bottle @ Ulfborg gueze tasting. LIght cloudy dark golden pour with a frothy head that quickly disappears. Tons of pleasant funk, minerals, musty oak, leather, stone fruit, lemon zest and some lingering tartness. So balanced and good!",0.0
3 Fonteinen J & J Oude Geuze Blauw,"pour was golden orange, nice fluffy white head. built up quick and just stuck there. nose was very interesting. along with the cheese and funk was a mild berry aspect. picked up very faint blueberry and lemon. nice old oak. stunning nose. very tart with the help of light lemon and sour berry. cheesy and funky with a strong old barnyard presence. a fair strong oak and musty flavor through the finish which helped the dry bitterness. fairly carbonated with strong bite. very dry and bitter. delicious, worthy, amazing. Reviewed on: 01-08-2012",0.06415002990995841
3 Fonteinen J & J Oude Geuze Blauw,"Bottle at Max & Jess’s for an impromptu barbecue thing when I was down for Comic Con.. Pours a lightly hazed amber with a touch of white lace at the edges. Big old funk, caramel, musk. Medium bodied, caramel, funk, barnyard and big dirty yeast. Long musk and barnyard funk into the finish. Very tasty.",0.0
3 Fonteinen J & J Oude Geuze Blauw,"Courtesy cheeseman. Pours a hazy, orange color and topped by a thick, pillowy head of off white foam that slowly recedes and leaves thick rings of lacing around the glass. The aroma is really nice and funky showing notes of sour citrus fruit and acidity from the likes of orange, grapefruit, and lemons. The musty, horse blanket barnyard yeast lends a funky, spicy, earthy quality as well. The oak barrel imparts some vanilla that smooths out the citric acidity. The flavor follows with the intense sour citrus acidity with the lemons, grapefruits, and some soft peach pushing their way through. Some white grapes and tannins from the oak come next and seem to balance out the intense sourness. The funky, barnyard yeast really shines though and lends some earthiness to it all. The oaky vanilla adds a touch sweetness as well. Medium bodied, with perfect carbonation and a tart citrus finish. This is an amazingly complex beer, and an awesome lambic. Definitely a world class beer.",0.2948839123097943
3 Fonteinen J & J Oude Geuze Blauw,"75cl bottle @ Heeren van Liederkercke.
Served at cellar temperature.
Golden/cloudy orange color with a thick white head.
Dry/deep green fruity aroma with the perfect blend of lambics. Keeps this side that I had previously found at Cantillon in their lambic.
On the palate, we find this unique aspect of lambics, moreover for this one, with 7 years of age. Keeps a fruity side with a fine acidity. Remains dry in the mouth with notes of wheat, white grapes and a palate that still leaves many years to mature.
A very good lambic that I am happy to have been able to taste with family. A beer that is justified by its price and is fully appreciated tasted on site.",0.0
3 Fonteinen J & J Oude Geuze Blauw,"Bottle generously shared by BenC...thanks Ben! - Pours hazy amber with a thin white head. Light lemon on the nose, a bit of earthy, cheesy funk, and real delicate tartness. Could smell this all week. Taste is real delicate and gentle, lots of citrus rind, lemon, light yogurt, touch of cheese, and a long, light citrus/sulphur finish. Really dry. Gentle carbonation with a fluffy, light body. Wow.",0.20701966780270625
